state,county,subtype,category
florida,okeechobee,milk,county_by_farmsize
florida,orange,other,county_by_farmsize
florida,orange,beef,county_by_farmsize
florida,orange,all,county_by_farmsize
florida,palm beach,milk,county_by_farmsize
florida,palm beach,other,county_by_farmsize
florida,palm beach,beef,county_by_farmsize
florida,palm beach,all,county_by_farmsize
florida,pasco,beef,county_by_farmsize
florida,pasco,other,county_by_farmsize
florida,pinellas,other,county_by_farmsize
florida,pinellas,all,county_by_farmsize
florida,pinellas,beef,county_by_farmsize
florida,polk,milk,county_by_farmsize
florida,putnam,all,county_by_farmsize
florida,putnam,other,county_by_farmsize
florida,putnam,milk,county_by_farmsize
florida,putnam,beef,county_by_farmsize
florida,santa rosa,all,county_by_farmsize
florida,santa rosa,other,county_by_farmsize
florida,sarasota,other,county_by_farmsize
florida,seminole,all,county_by_farmsize
florida,seminole,beef,county_by_farmsize
florida,seminole,other,county_by_farmsize
florida,st. johns,all,county_by_farmsize
florida,sumter,other,county_by_farmsize
florida,sumter,beef,county_by_farmsize
florida,sumter,milk,county_by_farmsize
florida,suwannee,milk,county_by_farmsize
florida,suwannee,other,county_by_farmsize
florida,taylor,other,county_by_farmsize
florida,union,other,county_by_farmsize
florida,union,all,county_by_farmsize
florida,volusia,other,county_by_farmsize
florida,volusia,all,county_by_farmsize
florida,volusia,beef,county_by_farmsize
florida,walton,other,county_by_farmsize
florida,walton,all,county_by_farmsize
florida,walton,beef,county_by_farmsize
florida,washington,other,county_by_farmsize
florida,washington,milk,county_by_farmsize
florida,washington,beef,county_by_farmsize
georgia,appling,all,county_by_farmsize
georgia,appling,milk,county_by_farmsize
georgia,appling,beef,county_by_farmsize
georgia,appling,other,county_by_farmsize
georgia,atkinson,other,county_by_farmsize
georgia,atkinson,beef,county_by_farmsize
georgia,bacon,beef,county_by_farmsize
georgia,bacon,other,county_by_farmsize
georgia,bacon,all,county_by_farmsize
georgia,baker,beef,county_by_farmsize
georgia,baker,all,county_by_farmsize
georgia,baker,other,county_by_farmsize
georgia,baldwin,beef,county_by_farmsize
georgia,baldwin,other,county_by_farmsize
georgia,baldwin,all,county_by_farmsize
georgia,banks,other,county_by_farmsize
georgia,banks,all,county_by_farmsize
georgia,banks,beef,county_by_farmsize
georgia,banks,milk,county_by_farmsize
georgia,bartow,beef,county_by_farmsize
georgia,bartow,other,county_by_farmsize
georgia,ben hill,other,county_by_farmsize
georgia,ben hill,all,county_by_farmsize
georgia,berrien,beef,county_by_farmsize
georgia,berrien,milk,county_by_farmsize
georgia,bibb,beef,county_by_farmsize
georgia,bibb,all,county_by_farmsize
georgia,bleckley,beef,county_by_farmsize
georgia,bleckley,milk,county_by_farmsize
georgia,bleckley,all,county_by_farmsize
georgia,brantley,beef,county_by_farmsize
georgia,brantley,milk,county_by_farmsize
georgia,brantley,all,county_by_farmsize
georgia,brooks,all,county_by_farmsize
georgia,brooks,other,county_by_farmsize
georgia,bryan,other,county_by_farmsize
georgia,bulloch,other,county_by_farmsize
georgia,bulloch,beef,county_by_farmsize
georgia,bulloch,all,county_by_farmsize
georgia,burke,milk,county_by_farmsize
georgia,burke,beef,county_by_farmsize
georgia,butts,milk,county_by_farmsize
georgia,butts,all,county_by_farmsize
georgia,butts,beef,county_by_farmsize
georgia,calhoun,other,county_by_farmsize
georgia,calhoun,beef,county_by_farmsize
georgia,camden,milk,county_by_farmsize
georgia,camden,all,county_by_farmsize
georgia,camden,other,county_by_farmsize
georgia,camden,beef,county_by_farmsize
georgia,candler,beef,county_by_farmsize
georgia,candler,milk,county_by_farmsize
georgia,candler,other,county_by_farmsize
georgia,candler,all,county_by_farmsize
georgia,carroll,beef,county_by_farmsize
georgia,carroll,milk,county_by_farmsize
georgia,catoosa,other,county_by_farmsize
georgia,catoosa,milk,county_by_farmsize
georgia,charlton,other,county_by_farmsize
georgia,charlton,beef,county_by_farmsize
georgia,charlton,all,county_by_farmsize
georgia,chatham,all,county_by_farmsize
georgia,chattooga,beef,county_by_farmsize
georgia,chattooga,milk,county_by_farmsize
georgia,chattooga,all,county_by_farmsize
georgia,cherokee,beef,county_by_farmsize
georgia,cherokee,other,county_by_farmsize
georgia,cherokee,milk,county_by_farmsize
georgia,clarke,beef,county_by_farmsize
georgia,clay,milk,county_by_farmsize
georgia,clay,other,county_by_farmsize
georgia,clay,all,county_by_farmsize
georgia,clay,beef,county_by_farmsize
georgia,clayton,beef,county_by_farmsize
georgia,clayton,all,county_by_farmsize
georgia,clayton,other,county_by_farmsize
georgia,clinch,all,county_by_farmsize
georgia,clinch,other,county_by_farmsize
georgia,clinch,beef,county_by_farmsize
georgia,cobb,other,county_by_farmsize
georgia,cobb,beef,county_by_farmsize
georgia,coffee,milk,county_by_farmsize
georgia,coffee,beef,county_by_farmsize
georgia,coffee,other,county_by_farmsize
georgia,coffee,all,county_by_farmsize
georgia,colquitt,beef,county_by_farmsize
georgia,colquitt,milk,county_by_farmsize
georgia,colquitt,all,county_by_farmsize
georgia,columbia,all,county_by_farmsize
georgia,columbia,milk,county_by_farmsize
georgia,columbia,beef,county_by_farmsize
georgia,cook,beef,county_by_farmsize
georgia,cook,other,county_by_farmsize
georgia,cook,all,county_by_farmsize
georgia,coweta,other,county_by_farmsize
georgia,coweta,beef,county_by_farmsize
georgia,coweta,all,county_by_farmsize
georgia,crawford,other,county_by_farmsize
georgia,crawford,milk,county_by_farmsize
georgia,crawford,beef,county_by_farmsize
georgia,crisp,other,county_by_farmsize
georgia,crisp,all,county_by_farmsize
georgia,crisp,milk,county_by_farmsize
georgia,crisp,beef,county_by_farmsize
georgia,dade,milk,county_by_farmsize
georgia,dade,other,county_by_farmsize
georgia,dade,beef,county_by_farmsize
georgia,dawson,milk,county_by_farmsize
georgia,dawson,beef,county_by_farmsize
georgia,decatur,all,county_by_farmsize
georgia,decatur,milk,county_by_farmsize
georgia,decatur,beef,county_by_farmsize
georgia,dodge,beef,county_by_farmsize
georgia,dodge,all,county_by_farmsize
georgia,dodge,milk,county_by_farmsize
georgia,dodge,other,county_by_farmsize
georgia,dooly,other,county_by_farmsize
georgia,dooly,milk,county_by_farmsize
georgia,dooly,beef,county_by_farmsize
georgia,dougherty,all,county_by_farmsize
georgia,dougherty,beef,county_by_farmsize
georgia,dougherty,other,county_by_farmsize
georgia,douglas,beef,county_by_farmsize
georgia,douglas,milk,county_by_farmsize
georgia,douglas,other,county_by_farmsize
georgia,douglas,all,county_by_farmsize
georgia,early,beef,county_by_farmsize
georgia,early,other,county_by_farmsize
georgia,echols,all,county_by_farmsize
georgia,echols,other,county_by_farmsize
georgia,effingham,beef,county_by_farmsize
georgia,effingham,all,county_by_farmsize
georgia,effingham,other,county_by_farmsize
georgia,emanuel,other,county_by_farmsize
georgia,emanuel,all,county_by_farmsize
georgia,evans,milk,county_by_farmsize
georgia,evans,all,county_by_farmsize
georgia,evans,beef,county_by_farmsize
georgia,fannin,all,county_by_farmsize
georgia,fayette,all,county_by_farmsize
georgia,fayette,beef,county_by_farmsize
georgia,fayette,other,county_by_farmsize
georgia,floyd,milk,county_by_farmsize
georgia,forsyth,other,county_by_farmsize
georgia,forsyth,beef,county_by_farmsize
georgia,franklin,milk,county_by_farmsize
georgia,franklin,all,county_by_farmsize
georgia,franklin,other,county_by_farmsize
georgia,franklin,beef,county_by_farmsize
georgia,fulton,beef,county_by_farmsize
georgia,fulton,other,county_by_farmsize
georgia,gilmer,milk,county_by_farmsize
georgia,gilmer,other,county_by_farmsize
georgia,gilmer,beef,county_by_farmsize
georgia,gilmer,all,county_by_farmsize
georgia,glascock,all,county_by_farmsize
georgia,glascock,beef,county_by_farmsize
georgia,glascock,other,county_by_farmsize
georgia,glynn,all,county_by_farmsize
georgia,glynn,other,county_by_farmsize
georgia,gordon,milk,county_by_farmsize
georgia,grady,beef,county_by_farmsize
georgia,grady,other,county_by_farmsize
georgia,grady,milk,county_by_farmsize
georgia,greene,milk,county_by_farmsize
georgia,greene,other,county_by_farmsize
georgia,greene,all,county_by_farmsize
georgia,greene,beef,county_by_farmsize
georgia,gwinnett,beef,county_by_farmsize
georgia,habersham,milk,county_by_farmsize
georgia,hall,other,county_by_farmsize
georgia,hancock,milk,county_by_farmsize
georgia,hancock,other,county_by_farmsize
georgia,hancock,beef,county_by_farmsize
georgia,haralson,all,county_by_farmsize
georgia,haralson,beef,county_by_farmsize
georgia,haralson,other,county_by_farmsize
georgia,harris,beef,county_by_farmsize
georgia,harris,milk,county_by_farmsize
georgia,harris,all,county_by_farmsize
georgia,hart,milk,county_by_farmsize
georgia,hart,all,county_by_farmsize
georgia,hart,beef,county_by_farmsize
georgia,hart,other,county_by_farmsize
georgia,heard,beef,county_by_farmsize
georgia,heard,milk,county_by_farmsize
georgia,houston,all,county_by_farmsize
georgia,houston,other,county_by_farmsize
georgia,houston,beef,county_by_farmsize
georgia,houston,milk,county_by_farmsize
georgia,irwin,other,county_by_farmsize
georgia,irwin,milk,county_by_farmsize
georgia,jackson,beef,county_by_farmsize
georgia,jackson,all,county_by_farmsize
georgia,jackson,other,county_by_farmsize
georgia,jasper,beef,county_by_farmsize
georgia,jeff davis,other,county_by_farmsize
georgia,jeff davis,all,county_by_farmsize
georgia,jeff davis,beef,county_by_farmsize
georgia,jefferson,other,county_by_farmsize
georgia,jefferson,milk,county_by_farmsize
georgia,jefferson,beef,county_by_farmsize
georgia,jenkins,beef,county_by_farmsize
georgia,jenkins,milk,county_by_farmsize
georgia,jenkins,other,county_by_farmsize
georgia,jenkins,all,county_by_farmsize
georgia,johnson,beef,county_by_farmsize
georgia,johnson,milk,county_by_farmsize
georgia,jones,beef,county_by_farmsize
georgia,jones,all,county_by_farmsize
georgia,jones,other,county_by_farmsize
georgia,jones,milk,county_by_farmsize
georgia,lamar,milk,county_by_farmsize
georgia,lamar,beef,county_by_farmsize
georgia,lamar,other,county_by_farmsize
georgia,lanier,all,county_by_farmsize
georgia,lanier,milk,county_by_farmsize
georgia,lanier,other,county_by_farmsize
georgia,lanier,beef,county_by_farmsize
georgia,laurens,all,county_by_farmsize
georgia,laurens,milk,county_by_farmsize
georgia,laurens,beef,county_by_farmsize
georgia,lee,all,county_by_farmsize
georgia,lee,other,county_by_farmsize
georgia,lee,beef,county_by_farmsize
georgia,lee,milk,county_by_farmsize
georgia,liberty,all,county_by_farmsize
georgia,lincoln,all,county_by_farmsize
georgia,lincoln,beef,county_by_farmsize
georgia,long,other,county_by_farmsize
georgia,long,beef,county_by_farmsize
georgia,long,all,county_by_farmsize
georgia,lumpkin,milk,county_by_farmsize
georgia,lumpkin,beef,county_by_farmsize
georgia,macon,milk,county_by_farmsize
georgia,macon,beef,county_by_farmsize
georgia,macon,all,county_by_farmsize
georgia,macon,other,county_by_farmsize
georgia,madison,milk,county_by_farmsize
georgia,madison,beef,county_by_farmsize
georgia,marion,beef,county_by_farmsize
georgia,marion,other,county_by_farmsize
georgia,marion,all,county_by_farmsize
georgia,mcduffie,beef,county_by_farmsize
georgia,mcduffie,all,county_by_farmsize
georgia,mcduffie,milk,county_by_farmsize
georgia,mcintosh,all,county_by_farmsize
georgia,mcintosh,beef,county_by_farmsize
georgia,mcintosh,other,county_by_farmsize
georgia,meriwether,all,county_by_farmsize
georgia,meriwether,milk,county_by_farmsize
georgia,meriwether,other,county_by_farmsize
georgia,meriwether,beef,county_by_farmsize
georgia,miller,all,county_by_farmsize
georgia,miller,milk,county_by_farmsize
georgia,miller,other,county_by_farmsize
georgia,miller,beef,county_by_farmsize
georgia,mitchell,milk,county_by_farmsize
georgia,mitchell,beef,county_by_farmsize
georgia,monroe,other,county_by_farmsize
georgia,montgomery,other,county_by_farmsize
georgia,montgomery,beef,county_by_farmsize
georgia,montgomery,all,county_by_farmsize
georgia,morgan,beef,county_by_farmsize
georgia,morgan,milk,county_by_farmsize
georgia,morgan,other,county_by_farmsize
georgia,murray,other,county_by_farmsize
georgia,murray,all,county_by_farmsize
georgia,muscogee,beef,county_by_farmsize
georgia,muscogee,all,county_by_farmsize
georgia,newton,other,county_by_farmsize
georgia,newton,beef,county_by_farmsize
georgia,newton,all,county_by_farmsize
georgia,oconee,milk,county_by_farmsize
georgia,oconee,beef,county_by_farmsize
georgia,oglethorpe,beef,county_by_farmsize
georgia,oglethorpe,other,county_by_farmsize
georgia,oglethorpe,all,county_by_farmsize
georgia,oglethorpe,milk,county_by_farmsize
georgia,paulding,milk,county_by_farmsize
georgia,paulding,all,county_by_farmsize
georgia,paulding,other,county_by_farmsize
georgia,paulding,beef,county_by_farmsize
georgia,peach,all,county_by_farmsize
georgia,peach,beef,county_by_farmsize
georgia,pierce,beef,county_by_farmsize
georgia,pierce,all,county_by_farmsize
georgia,pierce,other,county_by_farmsize
georgia,pike,other,county_by_farmsize
georgia,pike,beef,county_by_farmsize
georgia,polk,all,county_by_farmsize
georgia,polk,beef,county_by_farmsize
georgia,polk,other,county_by_farmsize
georgia,pulaski,all,county_by_farmsize
georgia,pulaski,other,county_by_farmsize
georgia,pulaski,milk,county_by_farmsize
georgia,pulaski,beef,county_by_farmsize
georgia,putnam,beef,county_by_farmsize
georgia,putnam,milk,county_by_farmsize
georgia,putnam,other,county_by_farmsize
georgia,quitman,milk,county_by_farmsize
georgia,quitman,other,county_by_farmsize
georgia,quitman,beef,county_by_farmsize
georgia,quitman,all,county_by_farmsize
georgia,rabun,all,county_by_farmsize
georgia,rabun,milk,county_by_farmsize
georgia,rabun,beef,county_by_farmsize
georgia,randolph,beef,county_by_farmsize
georgia,randolph,all,county_by_farmsize
georgia,randolph,other,county_by_farmsize
georgia,richmond,other,county_by_farmsize
georgia,rockdale,beef,county_by_farmsize
georgia,schley,beef,county_by_farmsize
georgia,schley,other,county_by_farmsize
georgia,schley,all,county_by_farmsize
georgia,screven,beef,county_by_farmsize
georgia,screven,all,county_by_farmsize
georgia,screven,other,county_by_farmsize
georgia,seminole,all,county_by_farmsize
georgia,seminole,milk,county_by_farmsize
georgia,seminole,other,county_by_farmsize
georgia,seminole,beef,county_by_farmsize
georgia,spalding,other,county_by_farmsize
georgia,spalding,beef,county_by_farmsize
georgia,spalding,milk,county_by_farmsize
georgia,spalding,all,county_by_farmsize
georgia,stephens,all,county_by_farmsize
georgia,stephens,milk,county_by_farmsize
georgia,stewart,all,county_by_farmsize
georgia,stewart,other,county_by_farmsize
georgia,sumter,other,county_by_farmsize
georgia,sumter,milk,county_by_farmsize
georgia,sumter,all,county_by_farmsize
georgia,sumter,beef,county_by_farmsize
georgia,talbot,beef,county_by_farmsize
georgia,talbot,other,county_by_farmsize
georgia,taliaferro,other,county_by_farmsize
georgia,taliaferro,milk,county_by_farmsize
georgia,taliaferro,beef,county_by_farmsize
georgia,tattnall,all,county_by_farmsize
georgia,tattnall,milk,county_by_farmsize
georgia,tattnall,other,county_by_farmsize
georgia,tattnall,beef,county_by_farmsize
georgia,taylor,all,county_by_farmsize
georgia,telfair,beef,county_by_farmsize
georgia,telfair,other,county_by_farmsize
georgia,terrell,milk,county_by_farmsize
georgia,terrell,all,county_by_farmsize
